file_x,file_y,decision,dist_l2,y,y_pred,y_pred_final,dist_l2_scaled
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10285098/1964456016,3264181837_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10285098/1027025900,459893232_align.jpg",Yes,1.1985,1,No,No,-1.1985
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10567377/2452160956,1382238494_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10567377/1551665073,3981015849_align.jpg",Yes,0.7703,1,Yes,No,-0.7703
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10201840/1817773754,3620499267_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10201840/1811179044,400020434_align.jpg",Yes,0.9462,1,Yes,No,-0.9462
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392468/1150477142,2564078568_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392468/1120893966,3720628808_align.jpg",Yes,1.029,1,Yes,No,-1.029
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10522186/2199134059,2329826913_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10522186/1300764429,3906115483_align.jpg",Yes,0.9424,1,Yes,No,-0.9424
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10574420/2998645037,2019639943_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10574420/1061377364,1037769529_align.jpg",Yes,0.9893,1,Yes,No,-0.9893
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10244330/1787535955,113173537_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10244330/1307952208,3191909620_align.jpg",Yes,1.1037,1,No,No,-1.1037
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390217/3431621742,2041984552_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390217/1685955535,459135654_align.jpg",Yes,0.9342,1,Yes,No,-0.9342
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10434779/2551726016,3432983786_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10434779/2046695734,3472151223_align.jpg",Yes,1.0965,1,No,No,-1.0965
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10315853/2214748593,3991895830_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10315853/1428738115,2000859136_align.jpg",Yes,1.3827,1,No,No,-1.3827
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10217984/42a98226cffc1e174e21849b4a90f603728de9fa.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10217984/f7426d8d2bb8495bb21bba3e.jpg_align.jpg",Yes,0.6231,1,Yes,No,-0.6231
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392990/1398657402,3462920910_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392990/2568637212,3023650231_align.jpg",Yes,1.1864,1,No,No,-1.1864
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540782/3467097074,3432182669_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540782/3352682766,1113127782_align.jpg",Yes,0.6732,1,Yes,No,-0.6732
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10203731/3236247708,3740973231_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10203731/384789733,1568018065_align.jpg",Yes,0.7167,1,Yes,No,-0.7167
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10458577/3218894990,2255008819_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10458577/41484485,2998018644_align.jpg",Yes,1.2003,1,No,No,-1.2003
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433587/2824588248,240785795_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433587/891601438,1230235193_align.jpg",Yes,0.9437,1,Yes,No,-0.9437
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10315853/2453612376,301859464_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10315853/1850821481,3051569441_align.jpg",Yes,0.9967,1,Yes,No,-0.9967
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10373436/3725507949,1215391541_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10373436/4101539667,2694295132_align.jpg",Yes,1.1937,1,No,No,-1.1937
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10401197/0e2442a7d933c895e4901971d01373f0830200c9.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10401197/d1a20cf431adcbefdcca830cadaf2edda3cc9f3a.jpg_align.jpg",Yes,1.3288,1,No,No,-1.3288
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10406610/1544395251,2949351490_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10406610/2905206637,2862884103_align.jpg",Yes,1.1183,1,No,No,-1.1183
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169768/3c6d55fbb2fb4316c18fc43420a4462308f7d3e8.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169768/d53f8794a4c27d1e62bd12911dd5ad6edcc438cf.jpg_align.jpg",Yes,1.4097,1,No,No,-1.4097
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10522186/1551359139,4198768288_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10522186/2900718825,176715589_align.jpg",Yes,0.9331,1,Yes,No,-0.9331
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10567377/4263879793,4092572655_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10567377/2912424718,3333729932_align.jpg",Yes,1.1139,1,No,No,-1.1139
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10225258/3633733511,234875385_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10225258/1947730884,966006790_align.jpg",Yes,0.6728,1,Yes,No,-0.6728
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10315853/1063089301,2620228353_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10315853/3bc6f75063de322d1138c2c3.jpg_align.jpg",Yes,1.2174,1,No,No,-1.2174
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366141/4129423059,753302215_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366141/28063860,3226655124_align.jpg",Yes,0.9158,1,Yes,No,-0.9158
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10406610/3000203074,709816007_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10406610/686949840,272220171_align.jpg",Yes,1.212,1,No,No,-1.212
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10363406/3776608098,2090071854_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10363406/3324422563,3251927012_align.jpg",Yes,0.9683,1,Yes,No,-0.9683
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392897/3754482071,2804452225_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392897/2578391991,1888060241_align.jpg",Yes,1.1474,1,No,No,-1.1474
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10225258/3257584475,380095752_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10225258/105447118,200601967_align.jpg",Yes,1.2465,1,No,No,-1.2465
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10373436/687072160,780315795_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10373436/320863021,3484718528_align.jpg",Yes,0.7883,1,Yes,No,-0.7883
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10574420/2998645037,2019639943_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10574420/2007387005,1043234555_align.jpg",Yes,1.367,1,No,No,-1.367
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312771/42166d224f4a20a44ae7272e90529822730ed059.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312771/f31fbe096b63f624728022ea8744ebf81b4ca37d.jpg_align.jpg",Yes,1.103,1,No,No,-1.103
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10229857/1497634102,3654900184_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10229857/4021550032,3664347831_align.jpg",Yes,0.9325,1,Yes,No,-0.9325
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10263647/3042401945,3104667145_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10263647/2177919345,489625091_align.jpg",Yes,0.8072,1,Yes,No,-0.8072
