file_x,file_y,decision,distance_l2,distance_l2_scaled,y,pred_euclidean_l2
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/3848/2459421455,3101007346_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/3848/177236767,242518507_align.jpg",Yes,1.3957,-1.3957,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/12481/841666256,123995282_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/12481/1170607047,2307335783_align.jpg",Yes,1.2999,-1.2999,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/154775029,3417403615_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/2897571507,3437325154_align.jpg",Yes,1.0211,-1.0211,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/3612740617,1648131973_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/3462794939,1686536878_align.jpg",Yes,1.2905,-1.2905,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/2001686573,945807923_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/137535025,2629514687_align.jpg",Yes,1.4977,-1.4977,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6730/3367615984,691904329_align.jpg",/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6730/d478a800a53c92cae850cd3a.jpg_align.jpg,Yes,1.3316,-1.3316,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8522/3782438949,3425597037_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8522/2400106726,2952386171_align.jpg",Yes,1.505,-1.505,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5835/4252238972,3632512159_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5835/3948372500,1512217686_align.jpg",Yes,0.7419,-0.7419,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/2210/4129115412,3648917009_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/2210/1841226049,125187792_align.jpg",Yes,1.0998,-1.0998,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/13000/3989476507,3704716115_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/13000/3458409367,2917475432_align.jpg",Yes,1.2325,-1.2325,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8522/3713550510,3916351815_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8522/3446468444,1406988405_align.jpg",Yes,1.4258,-1.4258,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8594/3482408213,3793993607_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8594/71475883,2698352205_align.jpg",Yes,0.9817,-0.9817,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5630/3364685672,1102537969_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5630/348857704,758110207_align.jpg",Yes,1.2847,-1.2847,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9632/160840145,4030568902_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9632/52555606,890715645_align.jpg",Yes,0.9828,-0.9828,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/2772/2061632713,1327868768_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/2772/2362385545,1555220740_align.jpg",Yes,1.2401,-1.2401,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7187/2643551139,3989834583_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7187/3787261500,4223823986_align.jpg",Yes,1.5062,-1.5062,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6529/4292043600,2845162017_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6529/2590103223,1511052891_align.jpg",Yes,1.5976,-1.5976,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5773/2885832589,4134990286_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/5773/2586721584,2327158609_align.jpg",Yes,1.3849,-1.3849,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/2001686573,945807923_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/8529/1658679489,2244059773_align.jpg",Yes,1.0674,-1.0674,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6724/1917723502,4289007154_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6724/279731430,2801259066_align.jpg",Yes,1.2751,-1.2751,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/10022/2893033911,2024440118_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/10022/3561008662,3874616548_align.jpg",Yes,1.0558,-1.0558,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14934/1371936719,141299098_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/14934/4277277903,73213015_align.jpg",Yes,1.0913,-1.0913,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/11959/2163330822,859696412_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/11959/959163541,1965249185_align.jpg",Yes,1.2397,-1.2397,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6730/2654674330,4239170091_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/6730/3319226233,3378920642_align.jpg",Yes,1.2686,-1.2686,1,No
/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7109/aa59892b2a0afbb4e6cd40f9.jpg_align.jpg,"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/7109/2477549632,4010237882_align.jpg",Yes,1.6366,-1.6366,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9664/528423004,3139206958_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/face train data/9664/3620119286,113769718_align.jpg",Yes,1.4175,-1.4175,1,No
